country,date,school_closures,workplace_closures,cancel_public_events,restrict_public_gathering,closure_public_transport,shn_requirement,restriction_internal_movement,internation_travel_control,pi_campaign,testing_policy,contact_tracing,facial_covering,vaccine_policy,confirmed_cases,confirmed_deathes,cases_per_mil,cases_per_mil_cat
china,2022-01-22,1,1,1,1,0,1,2,3.0,2,3.0,2.0,2,5,68320.0,4512.0,47.18232044198895,0
china,2022-01-23,1,1,1,1,0,1,2,3.0,2,3.0,2.0,2,5,68320.0,4512.0,47.18232044198895,0
china,2022-01-24,1,1,1,1,0,1,2,3.0,2,3.0,2.0,2,5,68320.0,4512.0,47.18232044198895,0
china,2022-01-25,1,1,1,1,0,1,2,3.0,2,3.0,2.0,2,5,68320.0,4512.0,47.18232044198895,0
china,2022-01-26,1,1,1,1,0,1,2,3.0,2,3.0,2.0,2,5,68320.0,4512.0,47.18232044198895,0
china,2022-01-27,1,1,1,1,0,1,2,3.0,2,3.0,2.0,2,5,68320.0,4512.0,47.18232044198895,0
china,2022-01-28,1,1,1,1,0,1,2,3.0,2,3.0,2.0,2,5,68320.0,4512.0,47.18232044198895,0
china,2022-01-29,1,1,1,1,0,1,2,3.0,2,3.0,2.0,2,5,68320.0,4512.0,47.18232044198895,0
china,2022-01-30,1,1,1,1,0,1,2,3.0,2,3.0,2.0,2,5,68320.0,4512.0,47.18232044198895,0
china,2022-01-31,1,1,1,1,0,1,2,3.0,2,3.0,2.0,2,5,68320.0,4512.0,47.18232044198895,0
china,2022-02-01,1,1,1,1,0,1,2,3.0,2,3.0,2.0,2,5,68320.0,4512.0,47.18232044198895,0
china,2022-02-02,1,1,1,1,0,1,2,3.0,2,3.0,2.0,2,5,68320.0,4512.0,47.18232044198895,0
china,2022-02-03,1,1,1,1,0,1,2,3.0,2,3.0,2.0,2,5,68320.0,4512.0,47.18232044198895,0
china,2022-02-04,1,1,1,1,0,1,2,3.0,2,3.0,2.0,2,5,68320.0,4512.0,47.18232044198895,0
china,2022-02-05,1,1,1,1,0,1,2,3.0,2,3.0,2.0,2,5,68320.0,4512.0,47.18232044198895,0
china,2022-02-06,1,1,1,1,0,1,2,3.0,2,3.0,2.0,2,5,68320.0,4512.0,47.18232044198895,0
china,2022-02-07,1,1,1,1,0,1,2,3.0,2,3.0,2.0,2,5,68320.0,4512.0,47.18232044198895,0
china,2022-02-08,1,1,1,1,0,1,2,3.0,2,3.0,2.0,2,5,68320.0,4512.0,47.18232044198895,0
china,2022-02-09,1,1,1,1,0,1,2,3.0,2,3.0,2.0,2,5,68320.0,4512.0,47.18232044198895,0
china,2022-02-10,1,1,1,1,0,1,2,3.0,2,3.0,2.0,2,5,68320.0,4512.0,47.18232044198895,0
china,2022-02-11,1,1,1,1,0,1,2,3.0,2,3.0,2.0,2,5,68320.0,4512.0,47.18232044198895,0
china,2022-02-12,1,1,1,1,0,1,2,3.0,2,3.0,2.0,2,5,68320.0,4512.0,47.18232044198895,0
china,2022-02-13,1,1,1,1,0,1,2,3.0,2,3.0,2.0,2,5,68320.0,4512.0,47.18232044198895,0
china,2022-02-14,1,1,1,1,0,1,2,3.0,2,3.0,2.0,2,5,68320.0,4512.0,47.18232044198895,0
china,2022-02-15,1,1,1,1,0,1,2,3.0,2,3.0,2.0,2,5,68320.0,4512.0,47.18232044198895,0
china,2022-02-16,1,1,1,1,0,1,2,3.0,2,3.0,2.0,2,5,68320.0,4512.0,47.18232044198895,0
china,2022-02-17,1,1,1,1,0,1,2,3.0,2,3.0,2.0,2,5,68320.0,4512.0,47.18232044198895,0
china,2022-02-18,1,1,1,1,0,1,2,3.0,2,3.0,2.0,2,5,68320.0,4512.0,47.18232044198895,0
china,2022-02-19,1,1,1,1,0,1,2,3.0,2,3.0,2.0,2,5,68321.0,4512.0,47.18301104972376,0
china,2022-02-20,1,1,1,1,0,1,2,3.0,2,3.0,2.0,2,5,68321.0,4512.0,47.18301104972376,0
china,2022-02-21,1,1,1,1,0,1,2,3.0,2,3.0,2.0,2,5,68325.0,4512.0,47.18577348066298,0
china,2022-02-22,1,1,1,1,0,1,2,3.0,2,3.0,2.0,2,5,68330.0,4512.0,47.18922651933702,0
china,2022-02-23,1,1,1,1,0,1,2,3.0,2,3.0,2.0,2,5,68344.0,4512.0,47.19889502762431,0
china,2022-02-24,1,1,1,1,0,1,2,3.0,2,3.0,2.0,2,5,68347.0,4512.0,47.20096685082873,0
china,2022-02-25,1,1,1,1,0,1,2,3.0,2,3.0,2.0,2,5,68347.0,4512.0,47.20096685082873,0
china,2022-02-26,1,1,1,1,0,1,2,3.0,2,3.0,2.0,2,5,68349.0,4512.0,47.20234806629834,0
china,2022-02-27,1,1,1,1,0,1,2,3.0,2,3.0,2.0,2,5,68354.0,4512.0,47.20580110497237,0
china,2020-05-02,2,3,2,2,1,2,0,4.0,2,3.0,2.0,3,0,328.0,6.0,0.2265193370165746,0
china,2020-05-03,2,3,2,2,1,2,0,4.0,2,3.0,2.0,3,0,328.0,6.0,0.2265193370165746,0
china,2020-05-04,2,3,2,2,1,2,0,4.0,2,3.0,2.0,3,0,328.0,6.0,0.2265193370165746,0
china,2020-05-05,2,3,2,2,1,2,0,4.0,2,3.0,2.0,3,0,328.0,6.0,0.2265193370165746,0
china,2020-05-06,2,3,2,2,1,2,0,4.0,2,3.0,2.0,3,0,328.0,6.0,0.2265193370165746,0
china,2020-05-07,2,3,2,2,1,2,0,4.0,2,3.0,2.0,3,0,328.0,6.0,0.2265193370165746,0
china,2020-05-08,2,3,2,2,1,2,0,4.0,2,3.0,2.0,3,0,328.0,6.0,0.2265193370165746,0
china,2020-05-09,2,3,2,2,1,2,0,4.0,2,3.0,2.0,3,0,328.0,6.0,0.2265193370165746,0
china,2020-05-10,2,3,2,2,1,2,0,4.0,2,3.0,2.0,3,0,328.0,6.0,0.2265193370165746,0
china,2020-05-11,2,3,2,2,1,2,0,4.0,2,3.0,2.0,3,0,328.0,6.0,0.2265193370165746,0
china,2020-05-12,2,3,2,2,1,2,0,4.0,2,3.0,2.0,3,0,328.0,6.0,0.2265193370165746,0
china,2020-05-13,2,3,2,1,1,2,0,4.0,2,3.0,2.0,3,0,328.0,6.0,0.2265193370165746,0
china,2020-05-14,2,3,2,1,1,2,0,4.0,2,3.0,2.0,3,0,328.0,6.0,0.2265193370165746,0
china,2020-05-15,2,3,2,1,1,2,0,4.0,2,3.0,2.0,3,0,328.0,6.0,0.2265193370165746,0
china,2020-05-16,2,3,2,1,1,2,0,4.0,2,3.0,2.0,3,0,328.0,6.0,0.2265193370165746,0
china,2020-05-17,2,3,2,1,1,2,0,4.0,2,3.0,2.0,3,0,328.0,6.0,0.2265193370165746,0
china,2020-05-18,2,3,2,1,1,2,0,4.0,2,3.0,2.0,3,0,328.0,6.0,0.2265193370165746,0
china,2020-05-19,2,3,2,1,1,2,0,4.0,2,3.0,2.0,3,0,328.0,6.0,0.2265193370165746,0
china,2020-05-20,2,3,2,1,1,2,0,4.0,2,3.0,2.0,3,0,328.0,6.0,0.2265193370165746,0
china,2020-05-21,2,3,2,1,1,2,0,4.0,2,3.0,2.0,3,0,328.0,6.0,0.2265193370165746,0
china,2020-05-22,2,3,2,1,1,2,0,4.0,2,3.0,2.0,3,0,328.0,6.0,0.2265193370165746,0
china,2020-05-23,2,3,2,1,1,2,0,4.0,2,3.0,2.0,3,0,328.0,6.0,0.2265193370165746,0
china,2020-05-24,2,3,2,1,1,2,0,4.0,2,3.0,2.0,3,0,328.0,6.0,0.2265193370165746,0
china,2020-05-25,2,3,2,1,1,2,0,4.0,2,3.0,2.0,3,0,328.0,6.0,0.2265193370165746,0
china,2020-05-26,2,3,2,1,1,2,0,4.0,2,3.0,2.0,2,0,328.0,6.0,0.2265193370165746,0
china,2020-05-27,2,3,2,1,1,2,0,4.0,2,3.0,2.0,2,0,328.0,6.0,0.2265193370165746,0
china,2020-05-28,2,3,2,1,1,2,0,4.0,2,3.0,2.0,2,0,328.0,6.0,0.2265193370165746,0
china,2020-05-29,2,3,2,1,1,2,0,4.0,2,3.0,2.0,2,0,328.0,6.0,0.2265193370165746,0
china,2020-05-30,2,3,2,1,1,2,0,4.0,2,3.0,2.0,2,0,328.0,6.0,0.2265193370165746,0
china,2020-05-31,2,3,2,1,1,2,0,4.0,2,3.0,2.0,2,0,328.0,6.0,0.2265193370165746,0
china,2020-06-01,2,3,2,1,1,2,0,4.0,2,3.0,2.0,2,0,328.0,6.0,0.2265193370165746,0
china,2020-06-02,2,3,2,1,1,2,0,4.0,2,3.0,2.0,2,0,328.0,6.0,0.2265193370165746,0
china,2020-06-03,2,3,2,1,1,2,0,4.0,2,3.0,2.0,2,0,328.0,6.0,0.2265193370165746,0
china,2020-06-04,2,3,2,1,1,2,0,4.0,2,3.0,2.0,2,0,328.0,6.0,0.2265193370165746,0
china,2020-06-05,2,3,2,1,1,2,0,4.0,2,3.0,2.0,2,0,328.0,6.0,0.2265193370165746,0
china,2020-06-06,2,3,1,1,1,2,0,4.0,2,3.0,2.0,2,0,328.0,6.0,0.2265193370165746,0
china,2020-06-07,2,3,1,1,1,2,0,4.0,2,3.0,2.0,2,0,328.0,6.0,0.2265193370165746,0
china,2020-06-08,2,3,1,1,1,2,0,4.0,2,3.0,2.0,2,0,328.0,6.0,0.2265193370165746,0
china,2020-06-09,2,3,1,1,1,2,0,4.0,2,3.0,2.0,2,0,328.0,6.0,0.2265193370165746,0
china,2020-06-10,2,3,1,1,1,2,0,4.0,2,3.0,2.0,2,0,328.0,6.0,0.2265193370165746,0
china,2020-06-11,2,3,1,1,1,2,0,4.0,2,3.0,2.0,2,0,328.0,6.0,0.2265193370165746,0
china,2020-06-12,2,3,1,1,1,2,0,4.0,2,3.0,2.0,2,0,328.0,6.0,0.2265193370165746,0
china,2020-06-13,2,3,1,1,1,2,0,4.0,2,3.0,2.0,2,0,328.0,6.0,0.2265193370165746,0
china,2020-06-14,2,3,1,1,1,2,0,4.0,2,3.0,2.0,2,0,331.0,6.0,0.2285911602209945,0
china,2020-06-15,2,3,1,1,1,2,0,4.0,2,3.0,2.0,2,0,335.0,6.0,0.231353591160221,0
china,2020-06-16,2,3,1,1,1,2,0,4.0,2,3.0,2.0,2,0,336.0,6.0,0.23204419889502761,0
china,2020-06-17,2,3,1,1,1,2,0,4.0,2,3.0,2.0,2,0,338.0,6.0,0.23342541436464087,0
china,2020-06-18,2,3,1,1,1,2,0,4.0,2,3.0,2.0,2,0,340.0,6.0,0.23480662983425415,0
china,2020-06-19,2,3,1,1,1,2,0,4.0,2,3.0,2.0,2,0,340.0,6.0,0.23480662983425415,0
china,2020-06-20,2,3,1,1,1,2,0,4.0,2,3.0,2.0,2,0,344.0,6.0,0.23756906077348067,0
china,2020-06-21,2,3,1,1,1,2,0,4.0,2,3.0,2.0,2,0,346.0,6.0,0.23895027624309392,0
china,2020-06-22,2,3,1,1,1,2,0,4.0,2,3.0,2.0,2,0,346.0,6.0,0.23895027624309392,0
china,2020-06-23,2,3,1,1,1,2,0,4.0,2,3.0,2.0,2,0,348.0,6.0,0.24033149171270718,0
china,2020-06-24,2,3,1,1,1,2,0,4.0,2,3.0,2.0,2,0,349.0,6.0,0.24102209944751382,0
china,2020-06-25,2,3,1,1,1,2,0,4.0,2,3.0,2.0,2,0,349.0,6.0,0.24102209944751382,0
china,2020-06-26,2,3,1,1,1,2,0,4.0,2,3.0,2.0,2,0,349.0,6.0,0.24102209944751382,0
china,2020-06-27,2,3,1,1,1,2,0,4.0,2,3.0,2.0,2,0,349.0,6.0,0.24102209944751382,0
china,2020-06-28,2,3,1,1,1,2,0,4.0,2,3.0,2.0,2,0,349.0,6.0,0.24102209944751382,0
china,2020-06-29,2,3,1,1,1,2,0,4.0,2,3.0,2.0,2,0,349.0,6.0,0.24102209944751382,0
china,2020-06-30,2,3,1,1,1,2,0,4.0,2,3.0,2.0,2,0,349.0,6.0,0.24102209944751382,0
china,2020-07-01,2,3,1,1,1,2,0,4.0,2,3.0,2.0,2,0,349.0,6.0,0.24102209944751382,0
china,2020-07-02,2,3,1,1,1,2,0,4.0,2,3.0,2.0,2,0,349.0,6.0,0.24102209944751382,0
china,2020-07-03,2,3,1,1,1,2,0,4.0,2,3.0,2.0,2,0,349.0,6.0,0.24102209944751382,0
china,2020-07-04,2,3,1,1,1,2,0,4.0,2,3.0,2.0,2,0,349.0,6.0,0.24102209944751382,0
china,2020-07-05,2,3,1,1,1,2,0,4.0,2,3.0,2.0,2,0,349.0,6.0,0.24102209944751382,0
china,2020-07-06,2,3,1,1,1,2,0,4.0,2,3.0,2.0,2,0,349.0,6.0,0.24102209944751382,0
china,2020-07-07,2,3,1,1,1,2,0,4.0,2,3.0,2.0,2,0,349.0,6.0,0.24102209944751382,0
china,2020-07-08,2,3,1,1,1,2,0,4.0,2,3.0,2.0,2,0,349.0,6.0,0.24102209944751382,0
china,2020-07-09,2,3,1,1,1,2,0,4.0,2,3.0,2.0,2,0,349.0,6.0,0.24102209944751382,0
china,2020-07-10,2,3,1,1,1,2,0,4.0,2,3.0,2.0,2,0,349.0,6.0,0.24102209944751382,0
china,2020-07-11,2,3,1,1,1,2,0,4.0,2,3.0,2.0,2,0,349.0,6.0,0.24102209944751382,0
china,2020-07-12,2,3,1,1,1,2,0,4.0,2,3.0,2.0,2,0,349.0,6.0,0.24102209944751382,0
china,2020-07-13,2,3,1,1,1,2,0,4.0,2,3.0,2.0,2,0,349.0,6.0,0.24102209944751382,0
china,2020-07-14,2,3,1,1,1,2,0,4.0,2,3.0,2.0,2,0,349.0,6.0,0.24102209944751382,0
china,2020-07-15,2,3,1,1,1,2,0,4.0,2,3.0,2.0,2,0,349.0,6.0,0.24102209944751382,0
china,2020-07-16,2,3,1,1,1,2,0,4.0,2,3.0,2.0,2,0,349.0,6.0,0.24102209944751382,0
china,2020-07-17,2,3,1,1,1,2,0,4.0,2,3.0,2.0,2,0,349.0,6.0,0.24102209944751382,0
china,2020-07-18,2,3,1,1,1,2,0,4.0,2,3.0,2.0,2,0,349.0,6.0,0.24102209944751382,0
china,2020-07-19,2,3,1,1,1,2,0,4.0,2,3.0,2.0,2,0,349.0,6.0,0.24102209944751382,0
china,2020-07-20,2,1,1,1,1,0,0,4.0,2,3.0,2.0,2,0,349.0,6.0,0.24102209944751382,0
china,2020-07-21,2,1,1,1,1,0,0,4.0,2,3.0,2.0,2,0,349.0,6.0,0.24102209944751382,0
china,2020-07-22,2,1,1,1,1,0,0,4.0,2,3.0,2.0,2,0,349.0,6.0,0.24102209944751382,0
china,2020-07-23,2,1,1,1,1,0,0,4.0,2,3.0,2.0,2,0,349.0,6.0,0.24102209944751382,0
china,2020-07-24,2,1,1,1,1,0,0,4.0,2,3.0,2.0,2,0,349.0,6.0,0.24102209944751382,0
china,2020-07-25,2,1,1,1,1,0,0,4.0,2,3.0,2.0,2,0,349.0,6.0,0.24102209944751382,0
china,2020-07-26,2,1,1,1,1,0,0,4.0,2,3.0,2.0,2,0,349.0,6.0,0.24102209944751382,0
china,2020-07-27,2,1,1,1,1,0,0,4.0,2,3.0,2.0,2,0,349.0,6.0,0.24102209944751382,0
china,2020-07-28,2,1,1,1,1,0,0,4.0,2,3.0,2.0,2,0,349.0,6.0,0.24102209944751382,0
china,2020-07-29,2,1,1,1,1,0,0,4.0,2,3.0,2.0,2,0,349.0,6.0,0.24102209944751382,0
china,2020-07-30,2,1,1,1,1,0,0,4.0,2,3.0,2.0,2,0,349.0,6.0,0.24102209944751382,0
china,2020-07-31,2,1,1,1,1,0,0,4.0,2,3.0,2.0,2,0,349.0,6.0,0.24102209944751382,0
china,2020-08-01,2,1,1,1,1,0,0,4.0,2,3.0,2.0,2,0,349.0,6.0,0.24102209944751382,0
china,2020-08-02,2,1,1,1,1,0,0,4.0,2,3.0,2.0,2,0,349.0,6.0,0.24102209944751382,0
china,2020-08-03,2,1,1,1,1,0,0,4.0,2,3.0,2.0,2,0,349.0,6.0,0.24102209944751382,0
china,2020-08-04,2,1,1,1,1,0,0,4.0,2,3.0,2.0,2,0,349.0,6.0,0.24102209944751382,0
china,2020-08-05,2,1,1,1,1,0,0,4.0,2,3.0,2.0,2,0,349.0,6.0,0.24102209944751382,0
china,2020-08-06,2,1,1,1,1,0,0,4.0,2,3.0,2.0,2,0,349.0,6.0,0.24102209944751382,0
china,2020-08-07,2,1,1,1,1,0,0,4.0,2,3.0,2.0,2,0,349.0,6.0,0.24102209944751382,0
china,2020-08-08,2,1,1,1,1,0,0,4.0,2,3.0,2.0,2,0,349.0,6.0,0.24102209944751382,0
china,2020-08-09,2,1,1,1,1,0,0,4.0,2,3.0,2.0,2,0,349.0,6.0,0.24102209944751382,0
china,2020-08-10,2,1,1,1,1,0,0,4.0,2,3.0,2.0,2,0,350.0,6.0,0.24171270718232044,0
china,2020-08-11,2,1,1,1,1,0,0,4.0,2,3.0,2.0,2,0,350.0,6.0,0.24171270718232044,0
china,2020-08-12,2,1,1,1,1,0,0,4.0,2,3.0,2.0,2,0,351.0,6.0,0.24240331491712708,0
china,2020-08-13,2,1,1,1,1,0,0,4.0,2,3.0,2.0,2,0,351.0,6.0,0.24240331491712708,0
china,2020-08-14,2,1,1,1,1,0,0,4.0,2,3.0,2.0,2,0,351.0,6.0,0.24240331491712708,0
china,2020-08-15,2,1,1,0,1,0,0,4.0,2,3.0,2.0,2,0,351.0,6.0,0.24240331491712708,0
china,2020-08-16,2,1,1,0,1,0,0,4.0,2,3.0,2.0,2,0,351.0,6.0,0.24240331491712708,0
china,2020-08-17,2,1,1,0,1,0,0,4.0,2,3.0,2.0,2,0,351.0,6.0,0.24240331491712708,0
china,2020-08-18,2,1,1,0,1,0,0,4.0,2,3.0,2.0,2,0,351.0,6.0,0.24240331491712708,0
china,2020-08-19,2,1,1,0,1,0,0,4.0,2,3.0,2.0,2,0,351.0,6.0,0.24240331491712708,0
china,2020-08-20,2,1,1,0,1,0,0,4.0,2,3.0,2.0,2,0,351.0,6.0,0.24240331491712708,0
china,2020-08-21,2,1,1,0,1,0,0,4.0,2,3.0,2.0,2,0,354.0,6.0,0.24447513812154695,0
china,2020-08-22,2,1,1,0,1,0,0,4.0,2,3.0,2.0,2,0,359.0,6.0,0.2479281767955801,0
china,2020-08-23,2,1,1,0,1,0,0,4.0,2,3.0,2.0,2,0,359.0,6.0,0.2479281767955801,0
china,2020-08-24,2,1,1,0,1,0,0,4.0,2,3.0,2.0,2,0,360.0,6.0,0.24861878453038674,0
china,2020-08-25,2,1,1,0,1,0,0,4.0,2,3.0,2.0,2,0,360.0,6.0,0.24861878453038674,0
china,2020-08-26,2,1,1,0,1,0,0,4.0,2,3.0,2.0,2,0,362.0,6.0,0.25,0
china,2020-08-27,2,1,1,0,1,0,0,4.0,2,3.0,2.0,2,0,362.0,6.0,0.25,0
china,2020-08-28,2,1,1,0,1,0,0,4.0,2,3.0,2.0,2,0,362.0,6.0,0.25,0
china,2020-08-29,2,1,1,0,1,0,0,4.0,2,3.0,2.0,2,0,362.0,6.0,0.25,0
china,2020-08-30,2,1,1,0,1,0,0,4.0,2,3.0,2.0,2,0,362.0,6.0,0.25,0
china,2020-08-31,2,1,1,0,1,0,0,4.0,2,3.0,2.0,2,0,365.0,6.0,0.2520718232044199,0
china,2020-09-01,1,1,1,0,1,0,0,4.0,2,3.0,2.0,2,0,365.0,6.0,0.2520718232044199,0
china,2020-09-02,1,1,1,0,1,0,0,4.0,2,3.0,2.0,2,0,365.0,6.0,0.2520718232044199,0
china,2020-09-03,1,1,1,0,1,0,0,4.0,2,3.0,2.0,2,0,365.0,6.0,0.2520718232044199,0
china,2020-09-04,1,1,1,0,1,0,0,4.0,2,3.0,2.0,2,0,365.0,6.0,0.2520718232044199,0
china,2020-09-05,1,1,1,0,1,0,0,4.0,2,3.0,2.0,2,0,365.0,6.0,0.2520718232044199,0
china,2020-09-06,1,1,1,0,1,0,0,4.0,2,3.0,2.0,2,0,365.0,6.0,0.2520718232044199,0
china,2020-09-07,1,1,1,0,1,0,0,4.0,2,3.0,2.0,2,0,365.0,6.0,0.2520718232044199,0
china,2020-09-08,1,1,1,0,1,0,0,4.0,2,3.0,2.0,2,0,365.0,6.0,0.2520718232044199,0
china,2020-09-09,1,1,1,0,1,0,0,4.0,2,3.0,2.0,2,0,365.0,6.0,0.2520718232044199,0
china,2020-09-10,1,1,1,0,1,0,0,4.0,2,3.0,2.0,2,0,365.0,6.0,0.2520718232044199,0
china,2020-09-11,1,1,1,0,1,0,0,4.0,2,3.0,2.0,2,0,365.0,6.0,0.2520718232044199,0
china,2020-09-12,1,1,1,0,1,0,0,4.0,2,3.0,2.0,2,0,365.0,6.0,0.2520718232044199,0
china,2020-09-13,1,1,1,0,1,0,0,4.0,2,3.0,2.0,2,0,365.0,6.0,0.2520718232044199,0
china,2020-09-14,1,1,1,0,1,0,0,4.0,2,3.0,2.0,2,0,365.0,6.0,0.2520718232044199,0
china,2020-09-15,1,1,1,0,1,0,0,4.0,2,3.0,2.0,2,0,365.0,6.0,0.2520718232044199,0
china,2020-09-16,1,1,1,0,1,0,0,4.0,2,3.0,2.0,2,0,365.0,6.0,0.2520718232044199,0
china,2020-09-17,1,1,1,0,1,0,0,4.0,2,3.0,2.0,2,0,365.0,6.0,0.2520718232044199,0
china,2020-09-18,1,1,1,0,1,0,0,4.0,2,3.0,2.0,2,0,365.0,6.0,0.2520718232044199,0
china,2020-09-19,1,1,1,0,1,0,0,4.0,2,3.0,2.0,2,0,365.0,6.0,0.2520718232044199,0
china,2020-09-20,1,1,1,0,1,0,0,4.0,2,3.0,2.0,2,0,365.0,6.0,0.2520718232044199,0
china,2020-09-21,1,1,1,0,1,0,0,4.0,2,3.0,2.0,2,0,365.0,6.0,0.2520718232044199,0
china,2020-09-22,1,1,1,0,1,0,0,4.0,2,3.0,2.0,2,0,365.0,6.0,0.2520718232044199,0
china,2020-09-23,1,1,1,0,1,0,0,4.0,2,3.0,2.0,2,0,365.0,6.0,0.2520718232044199,0
china,2020-09-24,1,1,1,0,1,0,0,4.0,2,3.0,2.0,2,0,365.0,6.0,0.2520718232044199,0
china,2020-09-25,1,1,1,0,1,0,0,4.0,2,3.0,2.0,2,0,365.0,6.0,0.2520718232044199,0
china,2020-09-26,1,1,1,0,1,0,0,4.0,2,3.0,2.0,2,0,365.0,6.0,0.2520718232044199,0
china,2020-09-27,1,1,1,0,1,0,0,4.0,2,3.0,2.0,2,0,365.0,6.0,0.2520718232044199,0
china,2020-09-28,1,1,1,0,1,0,0,2.0,2,3.0,2.0,2,0,365.0,6.0,0.2520718232044199,0
china,2020-09-29,1,1,1,0,1,0,0,2.0,2,3.0,2.0,2,0,365.0,6.0,0.2520718232044199,0
china,2020-09-30,1,1,1,0,1,0,0,2.0,2,3.0,2.0,2,0,365.0,6.0,0.2520718232044199,0
china,2020-10-01,1,1,1,0,1,0,0,2.0,2,3.0,2.0,2,0,365.0,6.0,0.2520718232044199,0
china,2020-10-02,1,1,1,0,1,0,0,2.0,2,3.0,2.0,2,0,365.0,6.0,0.2520718232044199,0
china,2020-10-03,1,1,1,0,1,0,0,2.0,2,3.0,2.0,2,0,365.0,6.0,0.2520718232044199,0
china,2020-10-04,1,1,1,0,1,0,0,2.0,2,3.0,2.0,2,0,365.0,6.0,0.2520718232044199,0
china,2020-10-05,1,1,1,0,1,0,0,2.0,2,3.0,2.0,2,0,365.0,6.0,0.2520718232044199,0
china,2020-10-06,1,1,1,0,1,0,0,2.0,2,3.0,2.0,2,0,365.0,6.0,0.2520718232044199,0
china,2020-10-07,1,1,1,0,1,0,0,2.0,2,3.0,2.0,2,0,365.0,6.0,0.2520718232044199,0
china,2020-10-08,1,1,1,0,1,0,0,2.0,2,3.0,2.0,2,0,365.0,6.0,0.2520718232044199,0
china,2020-10-09,1,1,1,0,1,0,0,2.0,2,3.0,2.0,2,0,365.0,6.0,0.2520718232044199,0
china,2020-10-10,1,1,1,0,1,0,0,2.0,2,3.0,2.0,2,0,365.0,6.0,0.2520718232044199,0
china,2020-10-11,1,1,1,0,1,0,0,2.0,2,3.0,2.0,2,0,367.0,6.0,0.2534530386740331,0
china,2020-10-12,1,1,1,0,1,0,0,2.0,2,3.0,2.0,2,0,367.0,6.0,0.2534530386740331,0
china,2020-10-13,1,1,1,0,1,0,0,2.0,2,3.0,2.0,2,0,367.0,6.0,0.2534530386740331,0
china,2020-10-14,1,1,1,0,1,0,0,2.0,2,3.0,2.0,2,0,368.0,6.0,0.2541436464088398,0
china,2020-10-15,1,1,1,0,1,0,0,2.0,2,3.0,2.0,2,0,368.0,6.0,0.2541436464088398,0
china,2020-10-16,1,1,1,0,1,0,0,2.0,2,3.0,2.0,2,0,368.0,6.0,0.2541436464088398,0
china,2020-10-17,1,1,1,0,1,0,0,2.0,2,3.0,2.0,2,0,368.0,6.0,0.2541436464088398,0
china,2020-10-18,1,1,1,0,1,0,0,2.0,2,3.0,2.0,2,0,368.0,6.0,0.2541436464088398,0
china,2020-10-19,1,1,1,0,1,0,0,2.0,2,3.0,2.0,2,0,368.0,6.0,0.2541436464088398,0
china,2020-10-20,1,1,1,0,1,0,0,2.0,2,3.0,2.0,2,0,368.0,6.0,0.2541436464088398,0
china,2020-10-21,1,1,1,0,1,0,0,2.0,2,3.0,2.0,2,0,368.0,6.0,0.2541436464088398,0
china,2020-10-22,1,1,1,0,1,0,0,2.0,2,3.0,2.0,2,0,368.0,6.0,0.2541436464088398,0
china,2020-10-23,1,1,1,0,1,0,0,2.0,2,3.0,2.0,2,0,368.0,6.0,0.2541436464088398,0
china,2020-10-24,1,1,1,0,1,0,0,2.0,2,3.0,2.0,2,0,368.0,6.0,0.2541436464088398,0
china,2020-10-25,1,1,1,0,1,0,0,2.0,2,3.0,2.0,2,0,369.0,6.0,0.2548342541436464,0
china,2020-10-26,1,1,1,0,1,0,0,2.0,2,3.0,2.0,2,0,371.0,6.0,0.2562154696132597,0
china,2020-10-27,1,1,1,0,1,0,0,2.0,2,3.0,2.0,2,0,372.0,6.0,0.2569060773480663,0
china,2020-10-28,1,1,1,0,1,0,0,2.0,2,3.0,2.0,2,0,372.0,6.0,0.2569060773480663,0
china,2020-10-29,1,1,1,0,1,0,0,2.0,2,3.0,2.0,2,0,372.0,6.0,0.2569060773480663,0
china,2020-10-30,1,1,1,0,1,0,0,2.0,2,3.0,2.0,2,0,373.0,6.0,0.2575966850828729,0
china,2020-10-31,1,1,1,0,1,0,0,2.0,2,3.0,2.0,2,0,373.0,6.0,0.2575966850828729,0
china,2020-11-01,1,1,1,0,1,0,0,2.0,2,3.0,2.0,2,0,373.0,6.0,0.2575966850828729,0
china,2020-11-02,1,1,1,0,1,0,0,2.0,2,3.0,2.0,2,0,373.0,6.0,0.2575966850828729,0
china,2020-11-03,1,1,1,0,1,0,0,2.0,2,3.0,2.0,2,0,373.0,6.0,0.2575966850828729,0
china,2020-11-04,1,1,1,0,1,0,0,3.0,2,3.0,2.0,2,0,373.0,6.0,0.2575966850828729,0
china,2020-11-05,1,1,1,0,1,0,0,3.0,2,3.0,2.0,2,0,373.0,6.0,0.2575966850828729,0
china,2020-11-06,1,1,1,0,1,0,0,3.0,2,3.0,2.0,2,0,373.0,6.0,0.2575966850828729,0
china,2020-11-07,1,1,1,0,1,0,0,3.0,2,3.0,2.0,2,0,373.0,6.0,0.2575966850828729,0
china,2020-11-08,1,1,1,0,1,0,0,3.0,2,3.0,2.0,2,0,373.0,6.0,0.2575966850828729,0
china,2020-11-09,1,1,1,0,1,0,0,3.0,2,3.0,2.0,2,0,373.0,6.0,0.2575966850828729,0
china,2020-11-10,1,1,1,0,1,0,0,3.0,2,3.0,2.0,2,0,373.0,6.0,0.2575966850828729,0
