,Country,Date,school_closures,workplace_closures,cancel_public_events,restrict_public_gathering,closure_public_transport,SHN_requirement,restriction_internal_movement,internation_travel_control,PI_Campaign,testing_policy,contact_tracing,Facial_Covering,Vaccine_policy,income_support,debt_relief,Confirmed_cases,Confirmed_Deathes
192,Argentina,2020-11-10,3G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,0,1A,2.0,1262476.0,34183.0
193,Argentina,2020-11-11,3G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,0,1A,2.0,1273356.0,34531.0
194,Argentina,2020-11-12,3G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,0,1A,2.0,1284519.0,34782.0
195,Argentina,2020-11-13,3G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,0,1A,2.0,1296378.0,35045.0
196,Argentina,2020-11-14,3G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,0,1A,2.0,1304846.0,35307.0
197,Argentina,2020-11-15,3G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,0,1A,2.0,1310491.0,35436.0
198,Argentina,2020-11-16,3G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,0,1A,2.0,1318384.0,35727.0
199,Argentina,2020-11-17,3G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,0,1A,2.0,1329005.0,36106.0
200,Argentina,2020-11-18,3G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,0,1A,2.0,1339337.0,36347.0
201,Argentina,2020-11-19,3G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,0,1A,2.0,1349434.0,36532.0
202,Argentina,2020-11-20,3G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,0,1A,2.0,1359042.0,36790.0
203,Argentina,2020-11-21,3G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,0,1A,2.0,1366182.0,36902.0
204,Argentina,2020-11-22,3G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,0,1A,2.0,1370366.0,37002.0
205,Argentina,2020-11-23,3G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,0,1A,2.0,1374631.0,37122.0
206,Argentina,2020-11-24,3G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,0,1A,2.0,1381795.0,37432.0
207,Argentina,2020-11-25,3G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,0,1A,2.0,1390388.0,37714.0
208,Argentina,2020-11-26,3G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,0,1A,2.0,1399431.0,37941.0
209,Argentina,2020-11-27,3G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,0,1A,2.0,1407277.0,38216.0
210,Argentina,2020-11-28,3G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,0,1A,2.0,1413375.0,38322.0
211,Argentina,2020-11-29,3G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,0,1A,2.0,1418807.0,38473.0
212,Argentina,2020-11-30,3G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,0,1A,2.0,1424533.0,38730.0
213,Argentina,2020-12-01,3G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,0,1A,2.0,1432570.0,38928.0
214,Argentina,2020-12-02,3G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,0,1A,2.0,1440103.0,39156.0
215,Argentina,2020-12-03,3G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,0,1A,2.0,1447732.0,39305.0
216,Argentina,2020-12-04,3G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,0,1A,2.0,1454631.0,39512.0
217,Argentina,2020-12-05,3G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,0,1A,2.0,1459832.0,39632.0
218,Argentina,2020-12-06,3G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,0,1A,2.0,1463110.0,39770.0
219,Argentina,2020-12-07,3G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,0,1A,2.0,1466309.0,39888.0
220,Argentina,2020-12-08,3G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,0,1A,2.0,1469919.0,40009.0
221,Argentina,2020-12-09,3G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,0,1A,2.0,1475222.0,40222.0
222,Argentina,2020-12-10,3G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,0,1A,2.0,1482216.0,40431.0
223,Argentina,2020-12-11,3G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,0,1A,2.0,1489328.0,40606.0
224,Argentina,2020-12-12,3G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,0,1A,2.0,1494602.0,40668.0
225,Argentina,2020-12-13,3G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,0,1A,2.0,1498160.0,40766.0
226,Argentina,2020-12-14,3G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,0,1A,2.0,1503222.0,41041.0
227,Argentina,2020-12-15,3G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,0,1A,2.0,1510203.0,41204.0
228,Argentina,2020-12-16,3G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,0,1A,2.0,1517046.0,41365.0
229,Argentina,2020-12-17,3G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,0,1A,2.0,1524372.0,41534.0
230,Argentina,2020-12-18,3G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,0,1A,2.0,1531374.0,41672.0
231,Argentina,2020-12-19,3G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,0,1A,2.0,1537169.0,41763.0
232,Argentina,2020-12-20,3G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,0,1A,2.0,1541285.0,41813.0
233,Argentina,2020-12-21,3G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,0,1A,2.0,1547138.0,41997.0
234,Argentina,2020-12-22,3G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,0,1A,2.0,1555279.0,42254.0
235,Argentina,2020-12-23,3G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,0,1A,2.0,1563865.0,42314.0
236,Argentina,2020-12-24,3G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,0,1A,2.0,1563865.0,42314.0
237,Argentina,2020-12-25,3G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,0,1A,2.0,1574554.0,42422.0
238,Argentina,2020-12-26,3G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,0,1A,2.0,1578267.0,42501.0
239,Argentina,2020-12-27,3G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,0,1A,2.0,1583297.0,42650.0
240,Argentina,2020-12-28,3G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,0,1A,2.0,1590513.0,42868.0
241,Argentina,2020-12-29,3G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,1G,1A,2.0,1602163.0,43018.0
242,Argentina,2020-12-30,3G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,1G,1A,2.0,1613928.0,43163.0
243,Argentina,2020-12-31,3G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,1G,1A,2.0,1625514.0,43245.0
244,Argentina,2021-01-01,3G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,1G,1A,2.0,1629594.0,43319.0
245,Argentina,2021-01-02,3G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,1G,1A,2.0,1634834.0,43375.0
246,Argentina,2021-01-03,3G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,1G,1A,2.0,1640718.0,43482.0
247,Argentina,2021-01-04,3G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,1G,1A,2.0,1648940.0,43634.0
248,Argentina,2021-01-05,3G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,1G,1A,2.0,1662730.0,43785.0
249,Argentina,2021-01-06,3G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,1G,1A,2.0,1676171.0,43976.0
250,Argentina,2021-01-07,3G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,1G,1A,2.0,1690006.0,44122.0
251,Argentina,2021-01-08,3G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,1G,1A,2.0,1703352.0,44273.0
252,Argentina,2021-01-09,3G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,1G,1A,2.0,1714409.0,44417.0
253,Argentina,2021-01-10,3G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,1G,1A,2.0,1722217.0,44495.0
254,Argentina,2021-01-11,3G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,1G,1A,2.0,1730921.0,44654.0
255,Argentina,2021-01-12,3G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,1G,1A,2.0,1744704.0,44848.0
256,Argentina,2021-01-13,3G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,1G,1A,2.0,1757429.0,44983.0
257,Argentina,2021-01-14,3G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,1G,1A,2.0,1770715.0,45125.0
258,Argentina,2021-01-15,3G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,1G,1A,2.0,1783047.0,45227.0
259,Argentina,2021-01-16,3G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,1G,1A,2.0,1791979.0,45295.0
260,Argentina,2021-01-17,3G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,1G,1A,2.0,1799243.0,45407.0
261,Argentina,2021-01-18,3G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,1G,1A,2.0,1807428.0,45832.0
262,Argentina,2021-01-19,3G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,1G,1A,2.0,1819569.0,46066.0
263,Argentina,2021-01-20,3G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,1G,1A,2.0,1831681.0,46216.0
264,Argentina,2021-01-21,3G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,1G,1A,2.0,1843077.0,46355.0
265,Argentina,2021-01-22,3G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,1G,1A,2.0,1853830.0,46575.0
266,Argentina,2021-01-23,3G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,1G,1A,2.0,1862192.0,46737.0
267,Argentina,2021-01-24,3G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,1G,1A,2.0,1867223.0,46827.0
268,Argentina,2021-01-25,3G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,1G,1A,2.0,1874801.0,47034.0
269,Argentina,2021-01-26,3G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,1G,1A,2.0,1885210.0,47253.0
270,Argentina,2021-01-27,3G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,1G,1A,2.0,1896053.0,47435.0
271,Argentina,2021-01-28,3G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,1G,1A,2.0,1905524.0,47601.0
272,Argentina,2021-01-29,3G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,1G,1A,2.0,1915362.0,47775.0
273,Argentina,2021-01-30,3G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,1G,1A,2.0,1922264.0,47931.0
274,Argentina,2021-01-31,3G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,1G,1A,2.0,1927239.0,47974.0
275,Argentina,2021-02-01,3G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,1G,1A,1.0,1933853.0,48249.0
276,Argentina,2021-02-02,3G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,1G,1A,1.0,1943548.0,48426.0
277,Argentina,2021-02-03,3G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,1G,1A,1.0,1952744.0,48539.0
278,Argentina,2021-02-04,3G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,1G,1A,1.0,1961635.0,48700.0
279,Argentina,2021-02-05,3G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,1G,1A,1.0,1970009.0,48985.0
280,Argentina,2021-02-06,3G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,1G,1A,1.0,1976689.0,49110.0
281,Argentina,2021-02-07,3G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,1G,1A,1.0,1980347.0,49171.0
282,Argentina,2021-02-08,3G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,1G,1A,1.0,1985501.0,49398.0
283,Argentina,2021-02-09,3G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,1G,1A,1.0,1993295.0,49566.0
284,Argentina,2021-02-10,3G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,1G,1A,1.0,2001034.0,49674.0
285,Argentina,2021-02-11,3G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,1G,1A,1.0,2008345.0,49874.0
286,Argentina,2021-02-12,3G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,1G,1A,1.0,2015496.0,50029.0
287,Argentina,2021-02-13,3G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,1G,1A,1.0,2021553.0,50188.0
288,Argentina,2021-02-14,3G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,1G,1A,1.0,2025798.0,50236.0
289,Argentina,2021-02-15,3G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,1G,1A,1.0,2029057.0,50327.0
290,Argentina,2021-02-16,3G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,1G,1A,1.0,2033060.0,50432.0
291,Argentina,2021-02-17,3G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,1G,1A,1.0,2039124.0,50616.0
292,Argentina,2021-02-18,3T,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,1G,1A,1.0,2046795.0,50857.0
293,Argentina,2021-02-19,3T,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,1G,1A,1.0,2054681.0,51000.0
294,Argentina,2021-02-20,3T,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,1G,1A,1.0,2060625.0,51122.0
295,Argentina,2021-02-21,3T,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,1G,1A,1.0,2064334.0,51198.0
296,Argentina,2021-02-22,3T,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,2G,1A,1.0,2069751.0,51359.0
297,Argentina,2021-02-23,3T,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,2G,1A,1.0,2077228.0,51510.0
298,Argentina,2021-02-24,3T,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,2G,1A,1.0,2085411.0,51650.0
299,Argentina,2021-02-25,3T,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,2G,1A,1.0,2093645.0,51795.0
300,Argentina,2021-02-26,3T,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,2G,1A,1.0,2098728.0,51887.0
301,Argentina,2021-02-27,3T,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,2G,1A,1.0,2104197.0,51946.0
302,Argentina,2021-02-28,3T,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,2G,1A,1.0,2107365.0,51965.0
303,Argentina,2021-03-01,3T,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,2G,1A,1.0,2112023.0,52077.0
304,Argentina,2021-03-02,3T,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,2G,1A,1.0,2118676.0,52192.0
305,Argentina,2021-03-03,3T,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,2G,1A,1.0,2126531.0,52453.0
306,Argentina,2021-03-04,3T,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,2G,1A,1.0,2133963.0,52644.0
307,Argentina,2021-03-05,3T,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,2G,1A,1.0,2141854.0,52784.0
308,Argentina,2021-03-06,3T,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,2G,1A,1.0,2146714.0,52870.0
309,Argentina,2021-03-07,3T,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,2G,1A,1.0,2149636.0,52880.0
310,Argentina,2021-03-08,1G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,2G,1A,1.0,2154694.0,53121.0
311,Argentina,2021-03-09,1G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,2G,1A,1.0,2162001.0,53252.0
312,Argentina,2021-03-10,1G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,2G,1A,1.0,2169694.0,53359.0
313,Argentina,2021-03-11,1G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,2G,1A,1.0,2177898.0,53493.0
314,Argentina,2021-03-12,1G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,2G,1A,1.0,2185747.0,53578.0
315,Argentina,2021-03-13,1G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,2G,1A,1.0,2192025.0,53646.0
316,Argentina,2021-03-14,1G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,2G,1A,1.0,2195722.0,53670.0
317,Argentina,2021-03-15,1G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,2G,1A,1.0,2201886.0,53836.0
318,Argentina,2021-03-16,1G,2T,2G,3G,2T,2T,2T,3.0,2G,2.0,2.0,3G,2G,1A,1.0,2210121.0,54036.0
319,Argentina,2021-03-17,1G,2T,2G,3G,2T,2T,2T,3.0,2G,2.0,2.0,3G,2G,1A,1.0,2218425.0,54231.0
320,Argentina,2021-03-18,1G,2T,2G,3G,2T,2T,2T,3.0,2G,2.0,2.0,3G,2G,1A,1.0,2226753.0,54386.0
321,Argentina,2021-03-19,1G,2T,2G,3G,2T,2T,2T,3.0,2G,2.0,2.0,3G,2G,1A,1.0,2234913.0,54476.0
322,Argentina,2021-03-20,1G,2T,2G,3G,2T,2T,2T,3.0,2G,2.0,2.0,3G,2G,1A,1.0,2241739.0,54517.0
323,Argentina,2021-03-21,1G,2T,2G,3G,2T,2T,2T,3.0,2G,2.0,2.0,3G,2G,1A,1.0,2245771.0,54545.0
324,Argentina,2021-03-22,1G,2T,2G,3G,2T,2T,2T,3.0,2G,2.0,2.0,3G,2G,1A,1.0,2252172.0,54671.0
325,Argentina,2021-03-23,1G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,2G,1A,1.0,2261577.0,54823.0
326,Argentina,2021-03-24,1G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,2G,1A,1.0,2269877.0,54946.0
327,Argentina,2021-03-25,1G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,2G,1A,1.0,2278115.0,55092.0
328,Argentina,2021-03-26,1G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,2G,1A,1.0,2291051.0,55235.0
329,Argentina,2021-03-27,1G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,2G,1A,1.0,2301389.0,55368.0
330,Argentina,2021-03-28,1G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,2G,1A,1.0,2308597.0,55449.0
331,Argentina,2021-03-29,1G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,2G,1A,1.0,2322611.0,55611.0
332,Argentina,2021-03-30,1G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,2G,1A,1.0,2332765.0,55736.0
333,Argentina,2021-03-31,1G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,2G,1A,1.0,2348821.0,55858.0
334,Argentina,2021-04-01,1G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,2G,1A,1.0,2363251.0,55941.0
335,Argentina,2021-04-02,1G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,2G,1A,1.0,2373153.0,56023.0
336,Argentina,2021-04-03,1G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,2G,1A,1.0,2383537.0,56106.0
337,Argentina,2021-04-04,1G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,2G,1A,1.0,2393492.0,56199.0
338,Argentina,2021-04-05,1G,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,2G,1A,1.0,2407159.0,56471.0
339,Argentina,2021-04-06,3T,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,3G,1A,1.0,2428029.0,56634.0
340,Argentina,2021-04-07,3T,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,3G,1A,1.0,2450068.0,56832.0
341,Argentina,2021-04-08,3T,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,3G,1A,1.0,2473751.0,57122.0
342,Argentina,2021-04-09,3T,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,3G,1A,1.0,2497881.0,57350.0
343,Argentina,2021-04-10,3T,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,3G,1A,1.0,2517300.0,57647.0
344,Argentina,2021-04-11,3T,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,3G,1A,1.0,2532562.0,57779.0
345,Argentina,2021-04-12,3T,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,3G,1A,1.0,2551999.0,57957.0
346,Argentina,2021-04-13,3T,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,3G,1A,1.0,2579000.0,58174.0
347,Argentina,2021-04-14,3T,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,3G,1A,1.0,2604157.0,58542.0
348,Argentina,2021-04-15,3T,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,3G,1A,1.0,2629156.0,58925.0
349,Argentina,2021-04-16,3T,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,3G,1A,1.0,2658628.0,59084.0
350,Argentina,2021-04-17,3T,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,3G,1A,1.0,2677747.0,59164.0
351,Argentina,2021-04-18,3T,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,3G,1A,1.0,2694014.0,59228.0
352,Argentina,2021-04-19,3T,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,3G,1A,1.0,2714475.0,59476.0
353,Argentina,2021-04-20,3T,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,3G,1A,1.0,2743620.0,59792.0
354,Argentina,2021-04-21,3T,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,3G,1A,1.0,2769552.0,60083.0
355,Argentina,2021-04-22,3T,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,3G,1A,1.0,2796768.0,60620.0
356,Argentina,2021-04-23,3T,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,3G,1A,1.0,2824652.0,61176.0
357,Argentina,2021-04-24,3T,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,3G,1A,1.0,2845872.0,61474.0
358,Argentina,2021-04-25,3T,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,3G,1A,1.0,2860884.0,61644.0
359,Argentina,2021-04-26,3T,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,3G,1A,1.0,2879677.0,62087.0
360,Argentina,2021-04-27,3T,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,3G,1A,1.0,2905172.0,62599.0
361,Argentina,2021-04-28,3T,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,3G,1A,1.0,2928890.0,62947.0
362,Argentina,2021-04-29,3T,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,3G,1A,1.0,2954943.0,63508.0
363,Argentina,2021-04-30,3T,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,3G,1A,1.0,2977363.0,63865.0
364,Argentina,2021-05-01,3T,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,3G,1A,1.0,2993865.0,64096.0
365,Argentina,2021-05-02,3T,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,3G,1A,1.0,3005259.0,64252.0
366,Argentina,2021-05-03,3T,2T,2G,4T,2T,2T,2T,3.0,2G,2.0,2.0,3G,3G,1A,1.0,3021179.0,64792.0
367,Argentina,2021-05-04,3T,2T,2G,4G,2G,2T,2T,4.0,2G,2.0,2.0,3G,3G,1A,1.0,3047417.0,65202.0
368,Argentina,2021-05-05,3T,2T,2G,4G,2G,2T,2T,4.0,2G,2.0,2.0,3G,3G,1A,1.0,3071496.0,65865.0
369,Argentina,2021-05-06,3T,2T,2G,4G,2G,2T,2T,4.0,2G,2.0,2.0,3G,3G,1A,1.0,3095582.0,66263.0
370,Argentina,2021-05-07,3T,2T,2G,4G,2G,2T,2T,4.0,2G,2.0,2.0,3G,3G,1A,1.0,3118134.0,66872.0
371,Argentina,2021-05-08,3T,2T,2G,4G,2G,2T,2T,4.0,2G,2.0,2.0,3G,3G,1A,1.0,3136158.0,67042.0
372,Argentina,2021-05-09,3T,2T,2G,4G,2G,2T,2T,4.0,2G,2.0,2.0,3G,3G,1A,1.0,3147740.0,67325.0
373,Argentina,2021-05-10,3T,2T,2G,4G,2G,2T,2T,4.0,2G,2.0,2.0,3G,3G,1A,1.0,3165121.0,67821.0
374,Argentina,2021-05-11,3T,2T,2G,4G,2G,2T,2T,4.0,2G,2.0,2.0,3G,3G,1A,1.0,3191097.0,68311.0
375,Argentina,2021-05-12,3T,2T,2G,4G,2G,2T,2T,4.0,2G,2.0,2.0,3G,3G,1A,1.0,3215572.0,68807.0
376,Argentina,2021-05-13,3T,2T,2G,4G,2G,2T,2T,4.0,2G,2.0,2.0,3G,3G,1A,1.0,3242103.0,69254.0
377,Argentina,2021-05-14,3T,2T,2G,4G,2G,2T,2T,4.0,2G,2.0,2.0,3G,3G,1A,1.0,3269466.0,69853.0
378,Argentina,2021-05-15,3T,2T,2G,4G,2G,2T,2T,4.0,2G,2.0,2.0,3G,3G,1A,1.0,3290935.0,70253.0
