,Country,Date,school_closures,workplace_closures,cancel_public_events,restrict_public_gathering,closure_public_transport,SHN_requirement,restriction_internal_movement,internation_travel_control,PI_Campaign,testing_policy,contact_tracing,Facial_Covering,Vaccine_policy,Confirmed_cases,Confirmed_Deathes
6377,China,2021-05-11,1.0,1.0,1.0,1.0,1.0,1.0,0.5,3.0,2.0,3.0,2.0,2.0,5.0,68158.0,4512.0
6378,China,2021-05-12,1.0,1.0,1.0,1.0,1.0,1.0,0.5,3.0,2.0,3.0,2.0,2.0,5.0,68158.0,4512.0
6379,China,2021-05-13,1.0,1.0,1.0,1.0,1.0,1.0,0.5,3.0,2.0,3.0,2.0,2.0,5.0,68158.0,4512.0
6380,China,2021-05-14,1.0,1.0,1.0,1.0,1.0,1.0,0.5,3.0,2.0,3.0,2.0,2.0,5.0,68158.0,4512.0
6381,China,2021-05-15,1.0,1.0,1.0,1.0,1.0,1.0,0.5,3.0,2.0,3.0,2.0,2.0,5.0,68158.0,4512.0
6382,China,2021-05-16,1.0,1.0,1.0,1.0,1.0,1.0,0.5,3.0,2.0,3.0,2.0,2.0,5.0,68158.0,4512.0
6383,China,2021-05-17,1.0,1.0,1.0,1.0,1.0,1.0,0.5,3.0,2.0,3.0,2.0,2.0,5.0,68158.0,4512.0
6384,China,2021-05-18,1.0,1.0,1.0,1.0,1.0,1.0,0.5,3.0,2.0,3.0,2.0,2.0,5.0,68159.0,4512.0
6385,China,2021-05-19,1.0,1.0,1.0,1.0,1.0,1.0,0.5,3.0,2.0,3.0,2.0,2.0,5.0,68159.0,4512.0
6386,China,2021-05-20,1.0,1.0,1.0,1.0,1.0,1.0,0.5,3.0,2.0,3.0,2.0,2.0,5.0,68159.0,4512.0
6387,China,2021-05-21,1.0,1.0,1.0,1.0,1.0,1.0,0.5,3.0,2.0,3.0,2.0,2.0,5.0,68159.0,4512.0
6388,China,2021-05-22,1.0,1.0,1.0,1.0,1.0,1.0,0.5,3.0,2.0,3.0,2.0,2.0,5.0,68159.0,4512.0
6389,China,2021-05-23,1.0,1.0,1.0,1.0,1.0,1.0,0.5,3.0,2.0,3.0,2.0,2.0,5.0,68159.0,4512.0
6390,China,2021-05-24,1.0,1.0,1.0,1.0,1.0,1.0,0.5,3.0,2.0,3.0,2.0,2.0,5.0,68159.0,4512.0
6391,China,2021-05-25,1.0,1.0,1.0,1.0,1.0,1.0,0.5,3.0,2.0,3.0,2.0,2.0,5.0,68159.0,4512.0
6392,China,2021-05-26,1.0,1.0,1.0,1.0,1.0,1.0,0.5,3.0,2.0,3.0,2.0,2.0,5.0,68159.0,4512.0
6393,China,2021-05-27,1.0,1.0,1.0,1.0,1.0,1.0,0.5,3.0,2.0,3.0,2.0,2.0,5.0,68159.0,4512.0
6394,China,2021-05-28,1.0,1.0,1.0,1.0,1.0,1.0,0.5,3.0,2.0,3.0,2.0,2.0,5.0,68159.0,4512.0
6395,China,2021-05-29,1.0,1.0,1.0,1.0,1.0,1.0,0.5,3.0,2.0,3.0,2.0,2.0,5.0,68159.0,4512.0
6396,China,2021-05-30,1.0,1.0,1.0,1.0,1.0,1.0,0.5,3.0,2.0,3.0,2.0,2.0,5.0,68159.0,4512.0
6397,China,2021-05-31,1.0,1.0,1.0,1.0,1.0,1.0,0.5,3.0,2.0,3.0,2.0,2.0,5.0,68159.0,4512.0
6398,China,2021-06-01,1.0,1.0,1.0,1.0,1.0,1.0,0.5,3.0,2.0,3.0,2.0,2.0,5.0,68159.0,4512.0
6399,China,2021-06-02,1.0,1.0,1.0,1.0,1.0,1.0,0.5,3.0,2.0,3.0,2.0,2.0,5.0,68159.0,4512.0
6400,China,2021-06-03,1.0,1.0,1.0,1.0,1.0,1.0,0.5,3.0,2.0,3.0,2.0,2.0,5.0,68159.0,4512.0
6401,China,2021-06-04,1.0,1.0,1.0,1.0,1.0,1.0,0.5,3.0,2.0,3.0,2.0,2.0,5.0,68159.0,4512.0
6402,China,2021-06-05,1.0,1.0,1.0,1.0,1.0,1.0,0.5,3.0,2.0,3.0,2.0,2.0,5.0,68159.0,4512.0
6403,China,2021-06-06,1.0,1.0,1.0,1.0,1.0,1.0,0.5,3.0,2.0,3.0,2.0,2.0,5.0,68159.0,4512.0
6404,China,2021-06-07,1.0,1.0,1.0,1.0,1.0,1.0,0.5,3.0,2.0,3.0,2.0,2.0,5.0,68159.0,4512.0
6405,China,2021-06-08,1.0,1.0,1.0,1.0,1.0,1.0,0.5,3.0,2.0,3.0,2.0,2.0,5.0,68159.0,4512.0
6406,China,2021-06-09,1.0,1.0,1.0,1.0,1.0,1.0,0.5,3.0,2.0,3.0,2.0,2.0,5.0,68159.0,4512.0
6407,China,2021-06-10,1.0,1.0,1.0,1.0,1.0,1.0,0.5,3.0,2.0,3.0,2.0,2.0,5.0,68159.0,4512.0
6408,China,2021-06-11,1.0,1.0,1.0,1.0,1.0,1.0,0.5,3.0,2.0,3.0,2.0,2.0,5.0,68159.0,4512.0
6409,China,2021-06-12,1.0,1.0,1.0,1.0,1.0,1.0,0.5,3.0,2.0,3.0,2.0,2.0,5.0,68159.0,4512.0
6410,China,2021-06-13,1.0,1.0,1.0,1.0,1.0,1.0,0.5,3.0,2.0,3.0,2.0,2.0,5.0,68159.0,4512.0
6411,China,2021-06-14,1.0,1.0,1.0,1.0,1.0,1.0,0.5,3.0,2.0,3.0,2.0,2.0,5.0,68159.0,4512.0
6412,China,2021-06-15,1.0,1.0,1.0,1.0,1.0,1.0,0.5,3.0,2.0,3.0,2.0,2.0,5.0,68159.0,4512.0
6413,China,2021-06-16,1.0,1.0,1.0,1.0,1.0,1.0,0.5,3.0,2.0,3.0,2.0,2.0,5.0,68160.0,4512.0
6414,China,2021-06-17,1.0,1.0,1.0,1.0,1.0,1.0,0.5,3.0,2.0,3.0,2.0,2.0,5.0,68160.0,4512.0
6415,China,2021-06-18,1.0,1.0,1.0,1.0,1.0,1.0,0.5,3.0,2.0,3.0,2.0,2.0,5.0,68160.0,4512.0
6416,China,2021-06-19,1.0,1.0,1.0,1.0,1.0,1.0,0.5,3.0,2.0,3.0,2.0,2.0,5.0,68160.0,4512.0
6417,China,2021-06-20,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,68160.0,4512.0
6418,China,2021-06-21,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,68160.0,4512.0
6419,China,2021-06-22,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,68160.0,4512.0
6420,China,2021-06-23,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,68160.0,4512.0
6421,China,2021-06-24,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,68160.0,4512.0
6422,China,2021-06-25,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,68160.0,4512.0
6423,China,2021-06-26,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,68160.0,4512.0
6424,China,2021-06-27,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,68160.0,4512.0
6425,China,2021-06-28,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,68160.0,4512.0
6426,China,2021-06-29,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,68162.0,4512.0
6427,China,2021-06-30,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,68162.0,4512.0
6428,China,2021-07-01,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,68162.0,4512.0
6429,China,2021-07-02,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,68162.0,4512.0
6430,China,2021-07-03,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,68162.0,4512.0
6431,China,2021-07-04,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,68162.0,4512.0
6432,China,2021-07-05,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,68162.0,4512.0
6433,China,2021-07-06,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,68187.0,4512.0
6434,China,2021-07-07,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,68187.0,4512.0
6435,China,2021-07-08,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,68187.0,4512.0
6436,China,2021-07-09,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,68187.0,4512.0
6437,China,2021-07-10,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,68187.0,4512.0
6438,China,2021-07-11,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,68187.0,4512.0
6439,China,2021-07-12,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,68188.0,4512.0
6440,China,2021-07-13,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,68188.0,4512.0
6441,China,2021-07-14,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,68188.0,4512.0
6442,China,2021-07-15,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,68188.0,4512.0
6443,China,2021-07-16,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,68188.0,4512.0
